levels/meri1.mdl
images/ground.png
images/alus.png
images/maali.png
images/groundedge.png
images/ice.png
images/hirvio.png
images/invader.png
images/boulder.png
images/tux.png
0
0.000000 0.00000 0.000000 7.000000
-30.000000 20.000000 20.000000 10.000000 0.000000
330.000000 5.000000 2.000000
0.0=1,1.000000
0.2=1,-1.000000
1.0=1,1.000000
2.0=1,1.000000
3.1=1,1.000000
4.1=1,1.000000
5.2=1,1.000000
6.0=1,-1.000000
7.2=1,1.000000
8.0=1,-1.000000
9.0=1,-1.000000
10.0=1,-1.000000
11.0=1,-1.000000
12.2=1,1.000000
13.0=1,-1.000000
14.2=1,1.000000
15.0=1,-1.000000
16.2=1,1.000000
17.0=2,-1.000000
18.0=2,-1.000000
19.0=2,-1.000000
20.0=1,1.000000
21.2=1,1.000000
22.0=1,-1.000000
23.2=1,1.000000
24.0=1,-1.000000
25.0=1,-1.000000
26.0=1,-1.000000
27.2=1,1.000000
28.0=1,-1.000000
29.2=1,1.000000
30.0=1,-1.000000
31.2=1,1.000000
32.0=1,-1.000000
32.2=1,1.000000
33.0=1,-1.000000
34.2=1,1.000000
