levels/meri9.mdl
images/ground.png
images/alus.png
images/maali.png
images/groundedge.png
images/ice.png
images/hirvio.png
images/invader.png
images/boulder.png
images/tux.png
3
0.000000 -2.500000 0.000000 4.000000
17.000000 10.000000 0.000000 0.000000 0.000000
370.000000 12.000000 2.000000
0.0=1,-1.000000
1.1=1,-1.000000
2.0=1,-1.000000
3.1=1,1.000000
4.0=1,1.000000
5.2=1,1.000000
6.1=1,-1.000000
7.0=1,-1.000000
8.0=1,-1.000000
9.0=1,-1.000000
11.0=1,-1.000000
12.2=1,-1.000000
13.1=1,-1.000000
14.0=1,-1.000000
15.2=1,-1.000000
16.2=1,-1.000000
17.1=1,-1.000000
18.0=1,-1.000000
19.1=1,-1.000000
20.0=1,-1.000000
21.0=1,-1.000000
22.1=1,-1.000000
23.0=1,-1.000000
24.1=1,-1.000000
25.0=1,-1.000000
26.1=1,-1.000000
27.0=1,-1.000000
28.1=1,-1.000000
29.0=1,-1.000000
30.0=1,-1.000000
30.2=1,1.000000
31.0=1,1.000000
32.0=1,-1.000000
33.0=1,-1.000000
34.1=1,-1.000000
35.2=1,-1.000000
36.2=1,-1.000000
37.1=1,-1.000000
38.0=1,-1.000000
39.1=1,-1.000000
41.2=1,-1.000000
42.1=1,-1.000000
43.0=1,1.000000
44.1=1,1.000000
44.2=1,1.000000
45.2=1,-1.000000
46.1=1,1.000000
47.2=1,-1.000000
48.1=1,1.000000
49.1=1,1.000000
50.0=1,-1.000000
51.1=1,1.000000
52.2=1,1.000000
53.2=1,1.000000
54.0=1,-1.000000
54.2=1,-1.000000
55.1=1,-1.000000
55.2=1,-1.000000
57.2=1,-1.000000
58.2=1,-1.000000
59.0=1,-1.000000
60.0=1,-1.000000
61.1=1,-1.000000
62.1=1,1.000000
62.2=1,1.000000
63.0=1,1.000000
64.1=1,-1.000000
64.2=1,-1.000000
65.2=1,-1.000000
66.2=1,-1.000000
67.2=1,-1.000000
68.2=1,-1.000000
69.0=1,1.000000
69.1=1,-1.000000
70.0=1,1.000000
70.1=1,1.000000
71.2=1,-1.000000
72.2=1,1.000000
73.0=1,-1.000000
74.0=1,1.000000
75.2=1,-1.000000
76.2=1,1.000000
77.0=1,-1.000000
77.2=1,1.000000
78.0=1,-1.000000
79.1=1,-1.000000
81.2=1,-1.000000
83.1=1,1.000000
84.2=1,-1.000000
85.1=1,1.000000
86.1=1,1.000000
87.2=1,-1.000000
89.2=1,-1.000000
90.2=1,-1.000000
91.1=1,-1.000000
92.2=1,-1.000000
93.0=1,1.000000
94.1=1,1.000000
95.1=1,1.000000
97.1=1,-1.000000
98.2=1,-1.000000
99.1=1,-1.000000
99.2=1,-1.000000
enemy 0 200.0 3500.0 0.0 1.0
