levels/meri12.mdl
images/ground.png
images/alus.png
images/maali.png
images/groundedge.png
images/ice.png
images/hirvio.png
images/invader.png
images/boulder.png
images/tux.png
2
0.000000 0.00000 0.000000 4.000000
0.000000 5.000000 0.000000 0.000000 0.000000
995.0 20.000  2.000000
0.0=1,1.000000
0.2=1,-1.000000
1.2=1,-1.000000
2.0=1,1.000000
3.2=1,-1.000000
4.0=1,1.000000
5.2=1,-1.000000
6.1=1,-1.000000
7.1=1,-1.000000
8.1=1,-1.000000
9.1=1,-1.000000
10.1=1,-1.000000
11.1=1,-1.000000
12.1=1,-1.000000
13.1=1,-1.000000
14.1=1,-1.000000
16.1=1,-1.000000
17.1=1,-1.000000
18.1=2,-1.000000
19.1=2,-1.000000
22.1=2,-1.000000
23.1=2,-1.000000
24.1=1,-1.000000
26.0=1,-1.000000
27.0=1,-1.000000
28.0=1,-1.000000
30.0=1,-1.000000
31.0=1,-1.000000
32.0=1,-1.000000
33.0=1,-1.000000
34.2=1,-1.000000
35.0=1,-1.000000
36.0=1,-1.000000
37.0=1,-1.000000
38.0=1,1.000000
39.2=1,-1.000000
40.0=1,-1.000000
41.2=1,-1.000000
42.0=1,-1.000000
43.0=1,1.000000
43.2=1,-1.000000
44.2=1,-1.000000
45.0=1,1.000000
46.2=1,-1.000000
47.2=1,-1.000000
49.0=1,-1.000000
50.0=1,-1.000000
51.0=1,-1.000000
52.2=1,-1.000000
53.0=1,-1.000000
54.0=1,-1.000000
55.2=1,-1.000000
56.0=1,-1.000000
57.0=1,-1.000000
58.0=1,-1.000000
59.0=1,-1.000000
60.2=1,-1.000000
61.0=1,-1.000000
62.0=1,-1.000000
63.0=1,-1.000000
64.0=1,-1.000000
64.2=1,-1.000000
65.0=1,1.000000
65.2=1,1.000000
66.2=1,1.000000
67.0=1,1.000000
68.0=1,1.000000
69.0=1,1.000000
70.1=1,-1.000000
71.2=1,-1.000000
72.1=1,-1.000000
73.0=1,-1.000000
74.2=1,1.000000
75.2=1,1.000000
76.0=1,-1.000000
76.2=1,-1.000000
77.1=1,-1.000000
77.2=1,-1.000000
78.1=1,-1.000000
79.2=1,-1.000000
80.0=1,1.000000
80.2=1,1.000000
81.1=1,-1.000000
82.2=1,1.000000
83.1=1,-1.000000
84.2=1,1.000000
85.1=1,-1.000000
86.2=1,1.000000
87.1=1,-1.000000
87.2=1,1.000000
88.1=1,1.000000
88.2=1,-1.000000
89.2=1,-1.000000
90.0=1,1.000000
90.1=1,1.000000
91.2=1,-1.000000
92.2=1,-1.000000
93.2=1,-1.000000
94.0=1,1.000000
94.2=1,1.000000
95.1=1,-1.000000
96.2=1,1.000000
97.2=1,1.000000
98.2=1,1.000000
100.0=1,-1.000000
101.0=1,-1.000000
101.1=1,-1.000000
102.0=1,-1.000000
103.2=1,1.000000
104.2=1,1.000000
105.0=1,-1.000000
106.0=1,-1.000000
107.2=1,1.000000
108.2=1,1.000000
109.0=1,1.000000
110.1=1,1.000000
111.1=2,-1.000000
112.1=2,-1.000000
113.1=2,-1.000000
114.1=2,-1.000000
115.1=2,-1.000000
