levels/meri10.mdl
images/ground.png
images/alus.png
images/maali.png
images/groundedge.png
images/ice.png
images/hirvio.png
images/invader.png
images/boulder.png
images/tux.png
3
0.000000 0.200000 0.000000 6.000000
0.000000 5.000000 0.000000 0.000000 0.000000
164.000000 2.500000 2.000000
0.0=1,-1.000000
1.2=1,-1.000000
2.2=1,-1.000000
3.0=1,1.000000
4.1=1,1.000000
5.0=1,1.000000
6.0=1,1.000000
7.2=1,1.000000
8.2=1,-1.000000
9.2=1,-1.000000
10.2=1,-1.000000
11.0=1,1.000000
12.0=1,1.000000
13.2=1,-1.000000
14.0=1,1.000000
15.2=1,-1.000000
16.0=1,1.000000
17.2=1,-1.000000
18.0=1,1.000000
19.2=1,-1.000000
20.0=1,1.000000
21.0=1,1.000000
22.0=1,1.000000
23.0=1,1.000000
24.2=1,-1.000000
25.0=1,-1.000000
26.2=1,1.000000
27.2=1,-1.000000
28.0=1,-1.000000
29.0=1,-1.000000
29.2=1,1.000000
30.0=1,1.000000
32.2=1,-1.000000
33.2=1,-1.000000
34.0=1,-1.000000
35.0=1,-1.000000
35.2=1,-1.000000
36.2=1,1.000000
37.2=1,1.000000
38.0=1,1.000000
38.2=1,1.000000
39.2=1,-1.000000
40.0=1,-1.000000
41.2=1,-1.000000
42.0=1,1.000000
43.0=1,-1.000000
44.2=1,1.000000
45.0=1,1.000000
46.0=1,1.000000
46.2=1,-1.000000
47.2=1,-1.000000
48.1=1,-1.000000
49.1=1,-1.000000
49.2=1,-1.000000
51.1=1,-1.000000
52.0=1,-1.000000
52.2=1,-1.000000
53.0=1,-1.000000
54.2=1,1.000000
55.0=1,-1.000000
55.2=1,1.000000
56.0=1,-1.000000
57.0=1,1.000000
57.2=1,1.000000
59.0=1,-1.000000
60.1=1,-1.000000
61.1=1,1.000000
62.2=1,1.000000
63.0=1,-1.000000
64.1=1,-1.000000
65.2=1,-1.000000
66.1=1,-1.000000
67.2=1,-1.000000
68.1=1,-1.000000
69.1=1,-1.000000
70.2=1,1.000000
71.1=1,-1.000000
72.2=1,-1.000000
73.0=1,-1.000000
74.0=1,1.000000
74.1=1,1.000000
75.0=1,-1.000000
76.2=1,-1.000000
77.1=1,1.000000
78.1=1,1.000000
79.2=1,-1.000000
80.2=1,-1.000000
81.1=1,1.000000
82.1=1,1.000000
83.0=1,-1.000000
83.2=1,1.000000
84.0=1,-1.000000
84.2=1,1.000000
85.2=1,1.000000
86.0=1,-1.000000
87.2=1,-1.000000
88.0=1,-1.000000
89.2=1,-1.000000
90.0=1,-1.000000
91.2=1,-1.000000
92.0=1,-1.000000
93.1=1,1.000000
94.0=1,-1.000000
95.1=1,1.000000
96.0=1,-1.000000
97.2=1,1.000000
98.0=1,1.000000
98.2=1,-1.000000
99.1=1,-1.000000
100.0=1,-1.000000
100.2=1,1.000000
101.0=1,-1.000000
102.2=1,-1.000000

