levels/meri14.mdl
images/ground2.png
images/alus.png
images/maali.png
images/groundedge2.png
images/ice.png
images/hirvio.png
images/invader.png
images/boulder.png
images/tux.png
2
0.000000 0.000000 0.000000 7.000000
0.000000 20.000000 0.000000 0.000000 0.000000
440.000000 25.000000 2.000000
0.1=1,1.000000
0.2=1,-1.000000
1.2=1,-1.000000
2.2=1,-1.000000
3.1=1,1.000000
4.1=1,1.000000
5.2=1,-1.000000
6.0=1,-1.000000
7.2=1,-1.000000
8.0=1,-1.000000
9.2=1,-1.000000
10.0=1,-1.000000
11.2=1,-1.000000
13.2=1,-1.000000
14.0=1,-1.000000
15.1=2,1.000000
15.2=2,1.000000
16.0=2,1.000000
16.2=2,-1.000000
17.2=1,-1.000000
19.0=1,-1.000000
20.0=1,-1.000000
21.2=1,-1.000000
22.0=1,-1.000000
23.2=1,-1.000000
24.0=1,-1.000000
25.2=1,-1.000000
26.0=1,-1.000000
27.2=1,-1.000000
28.0=1,-1.000000
29.0=1,-1.000000
30.0=1,-1.000000
31.0=1,-1.000000
32.0=1,-1.000000
33.0=1,-1.000000
34.2=1,-1.000000
35.0=1,-1.000000
36.0=1,-1.000000
37.2=1,-1.000000
38.2=1,-1.000000
39.0=1,-1.000000
40.2=1,-1.000000
41.0=1,-1.000000
42.0=1,-1.000000
43.2=1,-1.000000
44.2=1,-1.000000
45.1=1,1.000000
46.1=1,1.000000
47.2=1,-1.000000
48.2=1,-1.000000
49.1=1,1.000000
50.0=1,1.000000
51.2=1,1.000000
52.0=1,1.000000
53.2=1,1.000000
54.0=1,1.000000
55.0=1,1.000000
56.2=1,1.000000
57.0=1,1.000000
58.0=1,1.000000
59.0=1,1.000000
59.2=1,1.000000
60.0=1,-1.000000
61.0=1,1.000000
61.2=1,1.000000
62.0=1,1.000000
63.2=1,-1.000000
64.0=1,-1.000000
65.1=1,1.000000
66.0=1,-1.000000
66.1=1,-1.000000
enemy 1 180.0 11.0 155.0 195.0
enemy 1 180.0 19.0 155.0 195.0
enemy 1 180.0 27.0 155.0 195.0
enemy 1 180.0 35.0 155.0 195.0
enemy 1 210.0 17.0 210.0 295.0
enemy 1 250.0 19.0 210.0 295.0
enemy 1 300.0 20.0 210.0 295.0
enemy 1 350.0 21.0 210.0 295.0
