levels/meri13.mdl
images/ground2.png
images/alus.png
images/maali.png
images/groundedge2.png
images/ice.png
images/hirvio.png
images/invader.png
images/boulder.png
images/tux.png
2
0.000000 0.000000 0.000000 7.000000
0.000000 20.000000 0.000000 0.000000 0.000000
420.000000 10.000000 2.000000
0.1=1,1.000000
0.2=1,-1.000000
1.2=1,-1.000000
2.2=1,-1.000000
3.1=1,1.000000
4.2=1,-1.000000
5.1=1,1.000000
6.2=1,-1.000000
7.0=1,-1.000000
8.2=1,-1.000000
9.0=1,-1.000000
10.0=1,-1.000000
11.0=1,-1.000000
12.2=1,-1.000000
13.0=1,-1.000000
14.2=1,-1.000000
15.0=1,-1.000000
16.2=1,-1.000000
17.0=1,-1.000000
17.2=1,-1.000000
19.0=1,-1.000000
20.0=1,-1.000000
20.2=1,-1.000000
21.2=1,-1.000000
22.0=1,-1.000000
24.2=1,-1.000000
25.0=1,-1.000000
26.0=1,-1.000000
27.2=1,-1.000000
28.0=1,-1.000000
29.0=1,-1.000000
30.2=1,-1.000000
31.0=1,-1.000000
32.0=1,-1.000000
32.2=1,-1.000000
33.2=1,-1.000000
34.0=1,-1.000000
36.2=1,-1.000000
37.0=1,-1.000000
38.0=1,-1.000000
39.0=1,-1.000000
40.2=1,-1.000000
41.0=1,-1.000000
42.0=1,-1.000000
43.0=1,-1.000000
44.0=1,-1.000000
45.2=1,-1.000000
46.0=1,-1.000000
47.0=1,-1.000000
48.2=1,-1.000000
49.0=1,-1.000000
50.0=1,-1.000000
51.0=1,-1.000000
52.2=1,-1.000000
53.0=1,-1.000000
54.0=1,-1.000000
55.2=1,-1.000000
56.0=1,-1.000000
57.0=1,-1.000000
58.0=1,-1.000000
59.2=1,-1.000000
60.0=1,-1.000000
61.2=1,-1.000000
62.0=1,-1.000000
63.0=1,-1.000000
64.0=1,-1.000000
64.2=1,-1.000000
65.2=1,-1.000000
66.0=1,-1.000000
66.2=1,-1.000000
67.2=1,-1.000000
68.2=1,-1.000000
69.0=1,-1.000000
70.1=1,1.000000
71.1=1,1.000000
72.0=1,-1.000000
72.1=1,1.000000
73.0=1,1.000000
73.2=1,1.000000
74.1=1,1.000000
75.2=1,1.000000
76.1=1,1.000000
77.2=1,1.000000
78.1=1,1.000000
79.2=1,1.000000
80.2=1,1.000000
81.1=1,1.000000
81.2=1,-1.000000
enemy 0 -5.0 -10.0 0.0 1.0
enemy 0 15.0 -12.0 0.5 1.0
enemy 0 -15.0 -9.0 -0.4 1.0
enemy 2 -5.0 450.0 -0.4 1.0
enemy 2 0.0 410.0 -0.4 1.0
enemy 2 35.0 510.0 -0.4 1.0
enemy 1 155.0 15.0 155.0 210.0
enemy 3 -5.0 1000.0 0.0 0.5
