levels/meri5.mdl
images/ground.png
images/alus.png
images/maali.png
images/groundedge.png
images/ice.png
images/hirvio.png
images/invader.png
images/boulder.png
images/tux.png
0
0.000000 -0.400000 0.000000 4.000000
15.000000 5.000000 0.000000 0.000000 0.000000
570.000000 7.000000 2.000000
0.2=1,1.000000
1.0=1,-1.000000
2.2=1,1.000000
3.0=1,-1.000000
4.2=1,1.000000
5.0=1,-1.000000
6.2=1,1.000000
7.0=1,-1.000000
8.2=1,1.000000
9.0=1,-1.000000
10.0=1,-1.000000
11.0=1,-1.000000
13.0=1,-1.000000
13.2=1,-1.000000
14.0=1,-1.000000
15.2=1,1.000000
16.0=1,-1.000000
17.2=1,1.000000
18.0=1,-1.000000
19.2=1,-1.000000
20.0=1,-1.000000
21.1=1,-1.000000
22.0=1,-1.000000
23.0=1,-1.000000
24.0=1,-1.000000
25.0=1,-1.000000
26.0=1,-1.000000
26.2=1,-1.000000
27.0=1,-1.000000
29.2=1,1.000000
30.2=1,1.000000
31.2=1,1.000000
32.2=1,-1.000000
33.0=1,-1.000000
34.2=1,1.000000
35.2=1,1.000000
36.0=1,-1.000000
37.0=1,-1.000000
38.2=1,1.000000
39.2=1,1.000000
40.1=1,1.000000
41.1=1,1.000000
42.2=1,1.000000
43.2=1,1.000000
44.1=1,1.000000
44.2=1,-1.000000
45.0=1,-1.000000
46.0=1,-1.000000
47.0=1,-1.000000
48.0=1,-1.000000
48.2=1,-1.000000
49.2=1,-1.000000
50.2=1,-1.000000
52.0=1,-1.000000
53.0=2,-1.000000
54.0=2,-1.000000
55.0=2,-1.000000
56.2=1,-1.000000
57.2=1,-1.000000
58.1=2,-1.000000
59.2=1,-1.000000
60.0=1,-1.000000
61.0=1,-1.000000
62.0=1,-1.000000
63.2=1,-1.000000
64.0=1,-1.000000
65.1=1,-1.000000
66.2=1,-1.000000
67.1=1,-1.000000
68.0=1,-1.000000
69.1=1,-1.000000
70.1=2,-1.000000
71.0=2,-1.000000
72.2=1,1.000000
73.2=1,1.000000
74.1=1,-1.000000
75.2=1,1.000000
76.1=1,-1.000000
77.1=1,-1.000000
78.1=1,-1.000000
79.2=1,1.000000
80.1=1,-1.000000
81.2=1,1.000000
82.0=1,-1.000000
82.2=1,-1.000000
83.0=1,-1.000000
enemy 0 100.0 490.0 0.0 1.0
enemy 0 230.0 2410.0 0.0 1.0
enemy 0 310.0 3000.0 0.0 1.0
