levels/meri7.mdl
images/ground.png
images/alus.png
images/maali.png
images/groundedge.png
images/ice.png
images/hirvio.png
images/invader.png
images/boulder.png
images/tux.png
3
0.000000 -3.000000 0.000000 7.000000
15.000000 5.000000 0.000000 0.000000 0.000000
732.000000 8.000000 2.000000
0.0=1,-1.000000
1.1=1,-1.000000
2.0=1,-1.000000
3.1=1,1.000000
4.0=1,1.000000
5.1=1,1.000000
5.2=1,1.000000
6.1=1,-1.000000
7.0=1,-1.000000
8.1=1,-1.000000
9.2=2,-1.000000
10.1=1,-1.000000
11.0=2,-1.000000
12.0=2,-1.000000
13.2=1,1.000000
14.0=2,-1.000000
15.1=1,-1.000000
16.0=2,-1.000000
17.1=1,-1.000000
18.0=1,-1.000000
19.2=1,-1.000000
20.1=1,1.000000
21.0=1,-1.000000
22.2=1,-1.000000
23.2=1,-1.000000
24.1=1,1.000000
25.0=1,-1.000000
26.1=1,1.000000
27.0=1,-1.000000
28.0=1,-1.000000
29.1=1,1.000000
30.0=1,-1.000000
31.1=1,1.000000
32.0=1,-1.000000
33.1=1,1.000000
34.0=1,-1.000000
35.1=1,1.000000
36.0=1,-1.000000
37.0=1,-1.000000
38.2=1,-1.000000
39.0=1,-1.000000
40.2=1,-1.000000
41.1=1,1.000000
42.0=1,-1.000000
43.0=1,-1.000000
44.0=1,-1.000000
45.1=1,-1.000000
46.2=1,-1.000000
47.0=1,1.000000
47.2=1,1.000000
48.1=1,-1.000000
49.0=1,1.000000
50.1=1,-1.000000
50.2=1,1.000000
51.1=1,-1.000000
52.0=1,1.000000
53.0=1,1.000000
54.2=1,1.000000
55.1=1,-1.000000
56.2=1,-1.000000
57.1=1,-1.000000
58.0=1,-1.000000
59.1=1,-1.000000
60.0=1,-1.000000
61.0=1,-1.000000
63.2=1,-1.000000
64.1=1,-1.000000
65.0=1,-1.000000
66.1=1,-1.000000
66.2=1,-1.000000
67.2=1,-1.000000
68.1=1,-1.000000
69.2=1,-1.000000
70.1=1,-1.000000
71.1=1,-1.000000
72.0=1,-1.000000
73.1=1,-1.000000
74.2=1,-1.000000
75.2=1,-1.000000
76.0=1,-1.000000
77.0=1,-1.000000
77.2=1,-1.000000
enemy 0 406.0 22.5 0.0 1.0
enemy 0 230.0 3000.0 0.0 1.0
enemy 3 500.0 30.0 0.0 0.5
