levels/meri11.mdl
images/ground.png
images/alus.png
images/maali.png
images/groundedge.png
images/ice.png
images/hirvio.png
images/invader.png
images/boulder.png
images/tux.png
2
0.000000 0.200000 0.000000 9.000000
-8.000000 5.000000 0.000000 0.000000 0.000000
475.000000 5.000000 2.000000
0.0=1,-1.000000
0.2=1,-1.000000
1.2=1,1.000000
2.0=1,1.000000
2.2=1,-1.000000
3.2=1,-1.000000
4.0=1,-1.000000
4.2=1,-1.000000
5.0=1,-1.000000
6.2=1,-1.000000
7.0=1,-1.000000
7.2=1,-1.000000
8.0=1,-1.000000
9.0=1,-1.000000
10.2=1,-1.000000
11.0=1,-1.000000
12.2=1,-1.000000
13.2=1,-1.000000
14.0=1,-1.000000
15.0=1,-1.000000
16.2=1,-1.000000
17.2=1,-1.000000
18.0=1,-1.000000
19.0=1,-1.000000
20.2=1,-1.000000
21.2=1,-1.000000
22.0=1,-1.000000
23.0=1,-1.000000
24.2=1,-1.000000
25.0=1,-1.000000
25.1=1,1.000000
26.2=1,-1.000000
27.0=1,-1.000000
27.1=1,1.000000
28.2=1,1.000000
29.0=1,1.000000
29.2=1,-1.000000
30.0=1,-1.000000
30.2=1,1.000000
31.0=1,1.000000
32.2=1,-1.000000
33.0=1,-1.000000
33.2=1,-1.000000
34.0=1,-1.000000
35.0=1,-1.000000
36.0=1,1.000000
37.2=1,1.000000
38.0=1,-1.000000
39.1=1,-1.000000
40.0=1,-1.000000
41.2=2,1.000000
42.0=1,1.000000
43.0=1,1.000000
43.2=1,1.000000
44.2=2,1.000000
45.0=2,1.000000
45.1=2,-1.000000
46.0=1,1.000000
46.2=2,1.000000
47.1=2,-1.000000
47.2=2,1.000000
48.2=1,1.000000
49.0=1,1.000000
50.0=1,-1.000000
51.0=1,1.000000
51.2=1,1.000000
52.0=1,1.000000
53.0=1,1.000000
54.0=1,1.000000
54.2=1,1.000000
56.2=1,1.000000
58.2=1,1.000000
59.0=1,-1.000000
61.0=1,1.000000
62.2=1,1.000000
63.2=1,1.000000
64.0=1,1.000000
66.2=1,1.000000
69.0=1,-1.000000
enemy 0 70.0 370.0 0.0 1.0
enemy 1 270.0 10.0 250.0 300.0
enemy 2 15.0 350.0 -400.0 1.0
enemy 2 35.0 460.0 -400.0 1.0
enemy 2 55.0 590.0 -400.0 1.0
enemy 2 75.0 740.0 -400.0 1.0
enemy 2 95.0 910.0 -400.0 1.0
enemy 2 115.0 1100.0 -400.0 1.0
enemy 2 135.0 1310.0 -400.0 1.0
enemy 2 155.0 1540.0 -400.0 1.0
enemy 2 175.0 1790.0 -400.0 1.0
enemy 2 195.0 2060.0 -400.0 1.0
enemy 2 215.0 2350.0 -400.0 1.0
enemy 2 284.0 3060.0 -400.0 1.0
enemy 3 15.0 2000.0 -400.0 0.5
