111111111111111111111111111111111111111111111111111111111111111111111100000000000000:111111111111111110000000022000000000111111112111221112222211111100111100000000000000:111100155111110010000000022000000000111000002000220002222200000000000100000000000000:100000155000000010002222222000000000001000002000220002222200000000000100000000000000:100000055000000011111110004000000000001000002000220002222200000000000100000000000000:100000055000000072200000004003330000000000000000000000000000000000000100000000000000:111111111133000072200000004000000000000000000000000000000000111000000100000000000000:110000166100000072200000004000000000000000000000000000000000111113333100000000000000:100000166000000010000000004000000000000005550000000000000011110010000100000000000000:100000066000000010000000004000000555000004440000000000000000100010000100000000000000:111000066000000010000000004000000444000000000000000000000000100000000100000000000000:111111111133000004440404440006660000066600000000000000000000100000000100000000000000:110000177100000010000000000006060000060600000000000000000000111110000100000000000000:110000077100000077777777777776667777766677777777777777777777772110000100000000000000:100000077000000000000000000000000000000000000000000000000000002110000100000000000000:100000077000000000000000000000000000000000000000000000000000002220000100000000000000:100001111111111111177777777777777777777777777777777777777777111111111100000000000000:111001111111111111146454000000000000000000000000000000000000111111111100000000000000:111001111111111111110101000000000000000000000000000000000000111111111100000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:,,,,
exit,3.5,17.5,,
player,11.5,10.5,,
scarab,3.5,8.5,,
diamond,3.5,4.5,,
flag,62.5,11.5,,
key_blue,65.5,15.5,,
token,46.5,3.5,,
token,51.5,3.5,,
token,42.5,3.5,,
key_green,67.5,3.5,,
key_red,65.5,3.5,,
prion,38.5,12.5,,
token,38.5,6.5,,
prion,30.5,12.5,,
crop_bottomright,69.5,18.5,,
fuzzy,39.5,4.5,1,1
node,39.5,4.5,,
fuzzy,39.5,3.5,1,1
node,39.5,3.5,,
fuzzy,39.5,2.5,1,1
node,39.5,2.5,,
weeper,20.5,18.5,,
weeper,22.5,18.5,,
fuzzy,20.5,10.5,1,1
node,20.5,10.5,,
node,20.5,12.5,,
node,20.5,10.5,,
fuzzy,22.5,10.5,1,1
node,22.5,10.5,,
node,22.5,12.5,,
node,22.5,10.5,,
arrow_left,28.5,2.5,,
arrow_down,3.5,14.5,,
