111122222222222111111111111111111111111111111111122222221111111111110000000000000000:100022200000222000000000055000001111111111111000022222220000111001110000000000000000:100022200000222000000000055000000000022222222000022222220000111001110000000000000000:100022200000222000000000055000033111111000111113322222220000110001110000000000000000:100000033333000011113331111111111111111000220000000222000000110000010000000000000000:100000000000000000000000000000011111111000220000000222000000110000010000000000000000:100000000000000000000000000000011111111222111110000222000000770000010000000000000000:100000000000000000000000000000000000001222111110000000000000770011110000000000000000:100000000000000000000000000000000000001222111111330000000311111111110000000000000000:100000000000000000000000000000000000000222111000000000000000011111110000000000000000:100000000000004000000000000000000000000222111000000000000000000000110000000000000000:100000000000004000011111000000000000000222222000000000000000000000110000000000000000:111100000000004000011111000000000000000222222000000000000000000000110000000000000000:100100000000000000011111000000100000000222000000000000000000000000110000000000000000:100100000000000000000000000000100000000222000000000000000000000000110000000000000000:111100000000000000000000000000111113330222000003330000000000000111110000000000000000:111100000000000000000000000000111110000222000000000000000000000111110000000000000000:111100000000000000000000000000000000000222000000000000000000000111110000000000000000:111100000000000000000000000000000000000222000000000000000000000111110000000000000000:101000000000000000000000000000000000000222000000000000000000000100110000000000000000:111000000000000000000000000000000000000222000000000000000000000100110000000000000000:000000000000000000000000000000000000000222000000011111111110000111010000000000000000:000000000000000000000000000000000000004222400000011111111110000000110000000000000000:000000000000000000000000000000000000001555100000000000000000000000110000000000000000:000000000000000000000000000000000000001000100000000000000000000000000000000000000000:000000000000000000000000000000000000001000100000000000000000000000000000000000000000:000000000000000000000000000001000000001000100000000000000000000000000000000000000000:000000000000000000000000000001000000111000100000000000000000000000000000000000000000:000000000000000000000000000001000000111000100000000000000000000000000000000000000000:000000000000000000000000000001333330111000111110000000000000000000000000000000000000:000000000000000000000000000001002222220000100010000000000000000000000000000000000000:000000000000000000000000000001111111111666100011110000000000000000000000000000000000:000000000000000000000000000001001111101222100010010000000000000000000000000000000000:000000000000000000000000000001001111111222111110010000000000000000000000000000000000:000000000000000000000000000001110111111222111101110000000000000000000000000000000000:000000000000000000000000000000011111001222100111110000000000000000000000000000000000:000000000000000000000000000000011110111222111011110000000000000000000000000000000000:000000000000000000000000000000011101000121000101110000000000000000000000000000000000:000000000000000000000000000000000010000000000010000000000000000000000000000000000000:000000000000000000000000000000000010000000000010000000000000000000000000000000000000:000000000000000000000000000000000010000000000010000000000000000000000000000000000000:000000000000000000000000000000000001000000000100000000000000000000000000000000000000:000000000000000000000000000000000001100000001100000000000000000000000000000000000000:000000000000000000000000000000000000110000011000000000000000000000000000000000000000:000000000000000000000000000000000000011000110000000000000000000000000000000000000000:000000000000000000000000000000000000000111000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:,,,,
platform_moving_solid,24.5,9.5,2,2
node,24.5,9.5,,
node,24.5,9.5,,
node,17.5,9.5,,
node,17.5,16.5,,
node,24.5,16.5,,
diamond,20.5,15.5,,
diamond,22.5,15.5,,
diamond,21.5,5.5,,
diamond,21.5,6.5,,
diamond,21.5,3.5,,
diamond,21.5,4.5,,
fuzzy,18.5,14.5,1,1
node,18.5,14.5,,
node,24.5,14.5,,
node,24.5,10.5,,
node,18.5,10.5,,
platform_moving_solid,12.5,5.5,2,4
node,12.5,5.5,,
node,16.5,5.5,,
arrow_up,19.5,6.5,,
fuzzy,14.5,5.5,1,1
node,14.5,5.5,,
node,13.5,5.5,,
fuzzy,14.5,6.5,1,1
node,14.5,6.5,,
node,13.5,6.5,,
fuzzy,14.5,7.5,1,1
node,14.5,7.5,,
node,13.5,7.5,,
fuzzy,14.5,8.5,1,1
node,14.5,8.5,,
node,13.5,8.5,,
fuzzy,8.5,12.5,1,1
node,8.5,12.5,,
node,8.5,13.5,,
fuzzy,9.5,12.5,1,1
node,9.5,12.5,,
node,9.5,13.5,,
fuzzy,10.5,12.5,1,1
node,10.5,12.5,,
node,10.5,13.5,,
platform_moving_solid,8.5,9.5,3,4
node,8.5,9.5,,
node,8.5,9.5,,
node,8.5,14.5,,
diamond,5.5,16.5,,
diamond,6.5,14.5,,
key_red,2.5,10.5,,
crop_bottomright,67.5,46.5,,
platform_moving_solid,52.5,1.5,1,3
node,52.5,1.5,,
node,52.5,1.5,,
node,52.5,6.5,,
diamond,63.5,6.5,,
diamond,64.5,5.5,,
fuzzy,43.5,1.5,1,1
node,43.5,1.5,,
node,43.5,6.5,,
fuzzy,43.5,16.5,1,1
node,43.5,16.5,,
node,43.5,2.5,,
fuzzy,43.5,15.5,1,1
node,43.5,15.5,,
node,43.5,3.5,,
platform_moving_solid,28.5,11.5,2,2
node,28.5,11.5,,
node,28.5,11.5,,
node,35.5,11.5,,
node,35.5,17.5,,
node,28.5,17.5,,
diamond,29.5,16.5,,
diamond,28.5,16.5,,
fuzzy,35.5,25.5,1,1
node,35.5,25.5,,
node,35.5,26.5,,
fuzzy,36.5,25.5,1,1
node,36.5,25.5,,
node,36.5,26.5,,
fuzzy,37.5,25.5,1,1
node,37.5,25.5,,
node,37.5,26.5,,
key_green,35.5,28.5,,
fuzzy,33.5,25.5,1,1
node,33.5,25.5,,
node,33.5,26.5,,
fuzzy,34.5,25.5,1,1
node,34.5,25.5,,
node,34.5,26.5,,
fuzzy,29.5,25.5,1,1
node,29.5,25.5,,
node,29.5,26.5,,
virus,31.5,30.5,,
scarab,40.5,42.5,,
fuzzy,31.5,25.5,1,1
node,31.5,25.5,,
node,31.5,26.5,,
fuzzy,32.5,25.5,1,1
node,32.5,25.5,,
node,32.5,26.5,,
diamond,40.5,25.5,,
diamond,40.5,27.5,,
diamond,40.5,29.5,,
fuzzy,12.5,1.5,1,1
node,12.5,1.5,,
node,14.5,3.5,,
node,14.5,1.5,,
node,12.5,3.5,,
fuzzy,4.5,3.5,1,1
node,4.5,3.5,,
node,6.5,1.5,,
node,6.5,3.5,,
node,4.5,1.5,,
fuzzy,43.5,11.5,1,1
node,43.5,11.5,,
node,43.5,19.5,,
fuzzy,43.5,12.5,1,1
node,43.5,12.5,,
node,43.5,20.5,,
player,64.5,14.5,,
arrow_left,46.5,4.5,,
fuzzy,45.5,9.5,1,1
node,45.5,9.5,,
node,57.5,9.5,,
fuzzy,46.5,9.5,1,1
node,46.5,9.5,,
node,58.5,9.5,,
fuzzy,47.5,9.5,1,1
node,47.5,9.5,,
node,59.5,9.5,,
fuzzy,48.5,9.5,1,1
node,48.5,9.5,,
node,60.5,9.5,,
fuzzy,30.5,25.5,1,1
node,30.5,25.5,,
node,30.5,26.5,,
arrow_up,47.5,16.5,,
diamond,38.5,12.5,,
diamond,37.5,12.5,,
fuzzy,43.5,27.5,1,1
node,43.5,27.5,,
node,43.5,28.5,,
fuzzy,44.5,27.5,1,1
node,44.5,27.5,,
node,44.5,28.5,,
fuzzy,45.5,27.5,1,1
node,45.5,27.5,,
node,45.5,28.5,,
fuzzy,46.5,27.5,1,1
node,46.5,27.5,,
node,46.5,28.5,,
fuzzy,47.5,29.5,1,1
node,47.5,29.5,,
node,47.5,30.5,,
fuzzy,48.5,29.5,1,1
node,48.5,29.5,,
node,48.5,30.5,,
fuzzy,49.5,29.5,1,1
node,49.5,29.5,,
node,49.5,30.5,,
virus,45.5,30.5,,
virus,43.5,32.5,,
virus,47.5,32.5,,
virus,30.5,32.5,,
virus,65.5,10.5,,
virus,65.5,11.5,,
virus,64.5,19.5,,
virus,30.5,5.5,,
virus,36.5,7.5,,
virus,37.5,7.5,,
virus,1.5,13.5,,
virus,63.5,1.5,,
virus,62.5,3.5,,
virus,66.5,4.5,,
virus,35.5,38.5,,
