111111111000000011111111100000000000000000000000000000000000000000000000000000000000:111111111000000011111111100000000000000000000000000000000000000000000000000000000000:111111111000000011111111100000000000000000000000000000000000000000000000000000000000:111111111000000011111111100000000000000000000000000000000000000000000000000000000000:111111111000000011111111100000000000000000000000000000000000000000000000000000000000:111111111000000011111111100000000000000000000000000000000000000000000000000000000000:111111111000000011111111100000000000000000000000000000000000000000000000000000000000:111111111111011111111111100000000000000000000000000000000000000000000000000000000000:111111111111211111111111100000000000000000000000000000000000000000000000000000000000:111111000222022222000000100000000000000000000000000000000000000000000000000000000000:111110000222022222000000100000000000000000000000000000000000000000000000000000000000:111110000000000001100000100000000000000000000000000000000000000000000000000000000000:111110000000000001131100100000000000000000000000000000000000000000000000000000000000:111111111000000001101100100000000000000000000000000000000000000000000000000000000000:110000111000000001101100100000000000000000000000000000000000000000000000000000000000:110000111333333331100000100000000000000000000000000000000000000000000000000000000000:110000002000000000000000100000000000000000000000000000000000000000000000000000000000:111001111333333331111100100000000000000000000000000000000000000000000000000000000000:111000022000000000001111100000000000000000000000000000000000000000000000000000000000:111333311111111111001111100000000000000000000000000000000000000000000000000000000000:111000000000011111004111100000000000000000000000000000000000000000000000000000000000:111111111113322222004111100000000000000000000000000000000000000000000000000000000000:111111111110022222004111100000000000000000000000000000000000000000000000000000000000:111111111144411111004111100000000000000000000000000000000000000000000000000000000000:111111000000000000004111100000000000000000000000000000000000000000000000000000000000:111110000000000000004111100000000000000000000000000000000000000000000000000000000000:111110000000000000004111100000000000000000000000000000000000000000000000000000000000:111110000000000000004111100000000000000000000000000000000000000000000000000000000000:111110011111111113333111100000000000000000000000000000000000000000000000000000000000:111110011111111110000111100000000000000000000000000000000000000000000000000000000000:111110011111111110000111100000000000000000000000000000000000000000000000000000000000:111110014011111111111111100000000000000000000000000000000000000000000000000000000000:111140010001111111111111100000000000000000000000000000000000000000000000000000000000:111400000000114444441111100000000000000000000000000000000000000000000000000000000000:111000000000100000000011100000000000000000000000000000000000000000000000000000000000:111333300000100000000001100000000000000000000000000000000000000000000000000000000000:111000000000000000000001100000000000000000000000000000000000000000000000000000000000:111000000000000000000001100000000000000000000000000000000000000000000000000000000000:111122222222222222222211100000000000000000000000000000000000000000000000000000000000:111112222222222222222211100000000000000000000000000000000000000000000000000000000000:111111222222222222222111100000000000000000000000000000000000000000000000000000000000:111111111222222222211111100000000000000000000000000000000000000000000000000000000000:111111111111111112211111100000000000000000000000000000000000000000000000000000000000:111110000000111112211111100000000000000000000000000000000000000000000000000000000000:111100000000111112211111100000000000000000000000000000000000000000000000000000000000:111100011100111017711111100000000000000000000000000000000000000000000000000000000000:111100110033100010011111100000000000000000000000000000000000000000000000000000000000:111122100000000010011111100000000000000000000000000000000000000000000000000000000000:111122100133113300311111100000000000000000000000000000000000000000000000000000000000:111122100000000000011111100000000000000000000000000000000000000000000000000000000000:111100111111111111111111100000000000000000000000000000000000000000000000000000000000:111100011111110001111111100000000000000000000000000000000000000000000000000000000000:111100000000000001111111100000000000000000000000000000000000000000000000000000000000:111100000002222222001111100000000000000000000000000000000000000000000000000000000000:111100000011111001441111100000000000000000000000000000000000000000000000000000000000:111100111111111001111111100000000000000000000000000000000000000000000000000000000000:111144111111111001111111100000000000000000000000000000000000000000000000000000000000:111111111111111001111111100000000000000000000000000000000000000000000000000000000000:111111111111111001111111100000000000000000000000000000000000000000000000000000000000:111111111111111001111111100000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:,,,,
virus,12.5,9.5,,
virus,12.5,10.5,,
buggy,12.5,14.5,,
flag,13.5,27.5,,
fuzzy,10.5,18.5,1,1
node,10.5,18.5,,
node,10.5,16.5,,
node,15.5,16.5,,
node,15.5,18.5,,
drooler,14.5,34.5,,
virus,12.5,36.5,,
virus,12.5,37.5,,
diamond,12.5,11.5,,
diamond,12.5,12.5,,
diamond,23.5,14.5,,
diamond,22.5,14.5,,
player,14.5,6.5,,
fuzzy,15.5,23.5,1,1
node,15.5,23.5,,
node,15.5,20.5,,
platform_moving,19,29,1,1
node,19,29,,
node,19,19.5,,
virus,10.5,47.5,,
virus,11.5,47.5,,
fuzzy,16.5,20.5,1,1
node,16.5,20.5,,
node,16.5,23.5,,
fuzzy,14.5,20.5,1,1
node,14.5,20.5,,
node,14.5,23.5,,
virus,10.5,53.5,,
virus,10.5,52.5,,
vertbug,8.5,43.5,,
diamond,8.5,47.5,,
diamond,8.5,48.5,,
diamond,5.5,55.5,,
diamond,4.5,55.5,,
virus,3.5,17.5,,
virus,4.5,17.5,,
diamond,9.5,40.5,,
diamond,9.5,39.5,,
diamond,13.5,40.5,,
diamond,13.5,39.5,,
diamond,15.5,39.5,,
key_blue,15.5,40.5,,
virus,15.5,37.5,,
fuzzy,5.5,39.5,1,1
node,5.5,39.5,,
node,21.5,39.5,,
virus,23.5,17.5,,
virus,22.5,17.5,,
crop_bottomright,24.5,59.5,,
exit,15.5,58.5,,
scarab,8.5,20.5,,
tutorial4,12.5,7.5,,
