111111111111111111111111111111111111111111111111111111111111111111111111111111111111:111000000000000000000000000000001111111111111111111111111100000000000000111111111111:110000000000000000000000000000000000000011111111111111111000000000000000000000111111:110000000000000000000000000000000000000000111111111111110000000000000000000000000111:110000000000000000000000000000000000000000011111111111110000000000000000000000000001:100000000000000000000000000000000000000000011111111111100000000000000000000000000001:100000000000000000000000000000000000000000011111111111100000000000000000000000000001:100000000000000000000000000000000000000000011111111111100000000000000000000000000001:100000000000000000000000000222222222200000011111111111000000000000000000000000000001:100000000000000000000000000222222222200000011100001111000000000000000000000000000001:100000000000000000000000000111111111100000022200000111000000000000000000000000000001:100000000000000000000000000111111111000000022200000111000000000000000000000000000001:133331110000000000000000000111111111000000022200000222000000000000000000000000000001:000000000000000000000000000011111110000000022200000222000000000000000000000000000001:000000000000000000000000000011111110000000022200000222000000000000000000000000000001:000000000000000000000000000000111110000000011100000222000000000000000000000000000001:000000000000000000000000000000011110000000011100000222000000000000000000000000000001:000000000000000000000000000000011100000000011100000222000000000000001100000000000001:000000000000000000000000000000011100000040011100000111111100000000001110000000000001:000000000000000000000000000000011100000000011144444111111100000000001110000000000001:000000000000000000000000000000011100000000001111111111111000000000000110000000000001:000000000000000000000000000000011104000000000111111111000000000000000110000000000001:000000000000000000000000000000011100000000000000000000000000000000000110000000000001:000000000000000000000000000000411100000000000000000000000000000000000110000000000001:000000000000000000000000000000111100400000000000000000000000000000001110000000000001:000000000000000000000000000000111100000000400000000000000040000000001114000000000041:000000000000000000000000000000100100000000000000000040000000000400001114000000000041:000000000000000000000000000001100140000000000000000000000000000000001114000000000041:000000000000000000000000000001100110004000000004000000000000000000401110000000000001:000000000000000000000000000001100110000000000000000000004000000000001110000000000001:000000000000000000000000000001100110000004000000000000000000004000001110000000000001:000000000000000000000000000041000111040000000000000000000000000000001110000000000001:000000000000000000000000000011000001110000000000000000000000000000001110000000000001:000000000000000000000000000110000000110000000000000000000000000000000110000000000001:000000000000000000000000001110000000111000000444444000000000000000000110000000000001:000000000000000000000000041100000000111000000222222000000000000000000110000000000001:000000000000000000000000011100000000111000000222222000000000000000000120000000000001:000000000000000000000000111100000022222000000222222000000000000000000120000000000001:000000000000000000000000111000000022222000000011111000000000000000000220000000000001:000000000000000000000000111000000022222000000001110000000000000000000220000000000001:000000000000000000000000111000000022222000000000110000000000000000000220000000000001:000000000000000000000000111000000111100000000000110000000000000000000220000000000001:000000000000000000000000111000000111000000000000010000000000000000000220000000000001:000000000000000000000000110000000111000000000000010000000000000000000220000000000001:000000000000000000000000110000000110000000000000000000000000000000000220000000000001:000000000000000000000000010000000110000000000000000000000000000000000220000000000001:000000000000000000000000011000000110000000000000000000000000000000000210000000000001:000000000000000000000000011100001110000000000000000000000000000000000110000000000001:000000000000000000000000011100111100000000000000000000000000000000000110000000000001:000000000000000000000000001100111100000000000000000000000000000000000110000000000001:000000000000000000000000001100111000000000000000000000000000000000000110000000000001:000000000000000000000000001100110000000000000000000000000000000000000110000000000001:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:,,,,
platform_moving,19.5,12.5,3,1
node,19.5,12.5,,
node,8.5,12.5,,
token,39.5,9.5,,
diamond,10.5,11.5,,
diamond,13.5,11.5,,
diamond,16.5,11.5,,
diamond,19.5,11.5,,
platform_rotating_clock,59.5,17.5,3,1
node,69.5,17.5,,
scarab,65.5,22.5,,
crop_bottomright,83.5,51.5,,
diamond,61.5,12.5,,
diamond,64.5,9.5,,
diamond,69.5,7.5,,
diamond,74.5,9.5,,
diamond,77.5,12.5,,
diamond,24.5,9.5,,
diamond,77.5,16.5,,
platform_moving,71.5,28.5,3,1
node,71.5,28.5,,
node,80.5,28.5,,
platform_rotating_clock,75.5,40.5,7,1
node,69.5,40.5,,
token,42.5,37.5,,
exit,28.5,50.5,,
diamond,53.5,36.5,,
diamond,30.5,39.5,,
diamond,29.5,44.5,,
diamond,72.5,27.5,,
diamond,81.5,27.5,,
diamond,75.5,27.5,,
diamond,78.5,27.5,,
diamond,57.5,38.5,,
diamond,60.5,41.5,,
diamond,64.5,44.5,,
diamond,75.5,44.5,,
diamond,78.5,38.5,,
diamond,75.5,33.5,,
player,2.5,11.5,,
token,48.5,14.5,,
flag,56.5,17.5,,
