111222111111111111111111100000000000000000000000000000000000000000000000000000000000:111222111111111111111111100000000000000000000000000000000000000000000000000000000000:111222111111111111111111100000000000000000000000000000000000000000000000000000000000:111222111111111111111111100000000000000000000000000000000000000000000000000000000000:111222111111111111111111100000000000000000000000000000000000000000000000000000000000:111222111111111111111111100000000000000000000000000000000000000000000000000000000000:111000111111111111111111100000000000000000000000000000000000000000000000000000000000:111000111111111111111111100000000000000000000000000000000000000000000000000000000000:111000000000022222221111100000000000000000000000000000000000000000000000000000000000:111000000000022222221111100000000000000000000000000000000000000000000000000000000000:111000000000022000000001100000000000000000000000000000000000000000000000000000000000:111111000002222000000001100000000000000000000000000000000000000000000000000000000000:111111000002222000000001100000000000000000000000000000000000000000000000000000000000:111111111111111000000001100000000000000000000000000000000000000000000000000000000000:111111111111111000000001100000000000000000000000000000000000000000000000000000000000:111111111111111111112221100000000000000000000000000000000000000000000000000000000000:111111111111111111112221100000000000000000000000000000000000000000000000000000000000:111111111111111111112221100000000000000000000000000000000000000000000000000000000000:111111111111111111110001100000000000000000000000000000000000000000000000000000000000:111000000022222222110001100000000000000000000000000000000000000000000000000000000000:111000000022222222010001100000000000000000000000000000000000000000000000000000000000:111000000022000000220001100000000000000000000000000000000000000000000000000000000000:111000000022000000220001100000000000000000000000000000000000000000000000000000000000:111000111111002200220001100000000000000000000000000000000000000000000000000000000000:111222111111002200220001100000000000000000000000000000000000000000000000000000000000:111222111111111122221111100000000000000000000000000000000000000000000000000000000000:111222111111111122221111100000000000000000000000000000000000000000000000000000000000:111000000000111111111111100000000000000000000000000000000000000000000000000000000000:111000000000111111111111100000000000000000000000000000000000000000000000000000000000:111000000000000111111111100000000000000000000000000000000000000000000000000000000000:111222000000000111111111100000000000000000000000000000000000000000000000000000000000:111222000000000111111111100000000000000000000000000000000000000000000000000000000000:111111112222211111111001100000000000000000000000000000000000000000000000000000000000:111111112222211111111001100000000000000000000000000000000000000000000000000000000000:111110000000000022222002100000000000000000000000000000000000000000000000000000000000:111110000000000022222002100000000000000000000000000000000000000000000000000000000000:111110000000000022000221100000000000000000000000000000000000000000000000000000000000:111110000000000022000221100000000000000000000000000000000000000000000000000000000000:111110000000000022000221100000000000000000000000000000000000000000000000000000000000:111111112222211122222221100000000000000000000000000000000000000000000000000000000000:111111112222211122222221100000000000000000000000000000000000000000000000000000000000:111111111111111111111001100000000000000000000000000000000000000000000000000000000000:111111111111111111111001100000000000000000000000000000000000000000000000000000000000:111111111111111111100001100000000000000000000000000000000000000000000000000000000000:111111111111111111100001100000000000000000000000000000000000000000000000000000000000:111111111111111111100001100000000000000000000000000000000000000000000000000000000000:111111111111100002200001100000000000000000000000000000000000000000000000000000000000:111111111111100002200001100000000000000000000000000000000000000000000000000000000000:111111111111100111111221100000000000000000000000000000000000000000000000000000000000:111111111111100111111221100000000000000000000000000000000000000000000000000000000000:111111111111100111111111100000000000000000000000000000000000000000000000000000000000:111111111111100111111111100000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:,,,,
diamond,15.5,10.5,,
diamond,16.5,10.5,,
diamond,17.5,10.5,,
diamond,13.5,24.5,,
diamond,16.5,24.5,,
diamond,17.5,24.5,,
diamond,12.5,24.5,,
buggy,8.5,22.5,,
diamond,18.5,38.5,,
diamond,19.5,38.5,,
diamond,20.5,38.5,,
diamond,7.5,12.5,,
diamond,8.5,12.5,,
diamond,9.5,12.5,,
buggy,10.5,31.5,,
diamond,7.5,31.5,,
diamond,10.5,31.5,,
diamond,13.5,31.5,,
player,4.5,10.5,,
diamond,21.5,19.5,,
diamond,21.5,21.5,,
diamond,21.5,23.5,,
diamond,4.5,22.5,,
diamond,4.5,20.5,,
scarab,18.5,20.5,,
buggy,7.5,38.5,,
buggy,13.5,38.5,,
diamond,7.5,37.5,,
diamond,10.5,37.5,,
diamond,13.5,37.5,,
crop_bottomright,24.5,51.5,,
diamond,15.5,47.5,,
diamond,16.5,47.5,,
exit,13.5,50.5,,
buggy,20.5,47.5,,
