111111111111111111111111111111111111111111111111111111111111111111111111111111111111:111111111111111111111111111111111111111111100000000000000001100000000000000000000111:111111111111111111111111444411111111111111100000000000000001100000000000000000000111:111111111111111100000000000011111111111111100000000000000001100000000000000000000111:111111111111111100000000000011111111111111100000000000000001100000000000000000000111:111111111111111100011110000000000000000000000000000000000001100000000000000000000111:110000000000000033311110000000000000000000000000011111110001100001111000000000000111:110000000000000000011110000000000000000000000000011100000000000001111000000000000111:110000000000000000011110000000000000000000000000011100000000000001111111110011111111:110000000000000000011110000000000000000000000000011100000000000001111111110011111111:111111110000000000011110001111110000000000000000011100000000000001111111110011111111:111111110000000000011110001111110000000000000000011100000000000001111111110011111111:111111110000000000011110001111110000000000000000011100000000000001111111110011111111:111111110000000000011110001111110000000000000000011100000000000001111111110011111111:111111110000000000011110000000000000000000000000011100000000000001111111110011111111:111110000000000000011110000000000000000000000000011100000000000001111111110011111111:111110000000000000011110000000000000000000000000001100000000000001111111110011111111:111110000000000000011110000000000000000000000000001100000000000001111111110011111111:111110000000000000011110000000000000000000000000001100000444000001111111110011111111:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:,,,,
player,4.5,9.5,,
mushroom,13.5,14.5,3,1
diamond,17.5,6.5,,
diamond,17.5,5.5,,
diamond,17.5,4.5,,
crop_bottomright,83.5,18.5,,
buggy2,27.5,9.5,,
buggy2,30.5,9.5,,
buggy2,27.5,14.5,,
buggy2,30.5,14.5,,
mushroom,56.5,14.5,5,1
diamond,62.5,7.5,,
diamond,62.5,5.5,,
diamond,62.5,6.5,,
diamond,62.5,6.5,,
platform_rotating_clock,36.5,12.5,3,1
node,41.5,12.5,,
fuzzy_rotating_counter,41.5,9.5,1,1
node,41.5,12.5,,
fuzzy_rotating_counter,41.5,7.5,1,1
node,41.5,12.5,,
fuzzy_rotating_clock,58.5,13.5,1,1
node,58.5,11.5,,
scarab,58.5,16.5,,
diamond,41.5,14.5,,
diamond,41.5,13.5,,
exit,74.5,17.5,,
diamond,74.5,6.5,,
diamond,75.5,5.5,,
diamond,74.5,4.5,,
diamond,45.5,5.5,,
diamond,47.5,5.5,,
diamond,46.5,5.5,,
fuzzy_rotating_counter,74.5,13.5,1,1
node,73.5,13.5,,
fuzzy_rotating_counter,74.5,11.5,1,1
node,73.5,11.5,,
fuzzy_rotating_clock,75.5,13.5,1,1
node,76.5,13.5,,
fuzzy_rotating_clock,75.5,11.5,1,1
node,76.5,11.5,,
flag,51.5,5.5,,
