110001111111111111111111111111111111111111111111111111111111111100000000000000000000:110001111111111111111111111111111111111111111111111111111111111100000000000000000000:110001111010000000111011111111111111111111111111111111111111111100000000000000000000:110000110000000000000000111111111111111111111111111111111111111100000000000000000000:110000000000000000000000011111111111111111111111111111111111111100000000000000000000:110000000000000000000000000011111111111111111111111111111111111100000000000000000000:110000000000000000000000000001122111111111111111111111111111111100000000000000000000:110000000000000000000000000001122111111111111111111111111111111100000000000000000000:110000000000000000000000000000222211111111111111111111111111111100000000000000000000:110000000000000000000000000000221111111111111111111111111111111100000000000000000000:111333100000000000000000000000111111111111111111111111111111111100000000000000000000:111111100000000000000000000001111111111111111111111111111111111100000000000000000000:111111110000000000000000000000111111111111111111111111111111111100000000000000000000:111111111000000000000000000000111111111111111111111111111111111100000000000000000000:111111111000000000000000000000011111111111111111111111111111111100000000000000000000:111111111000000000000000000000011111111111111111111111111111111100000000000000000000:111111111100000000000000000000002111111111121111111011111111111100000000000000000000:111111111112222211100000000000002221111111122111110000001011111100000000000000000000:111111111111122221100000000000002211111112222221100000000000111100000000000000000000:111111111111122222000000000000001111111111112221100000000000011100000000000000000000:111111111111111122000000000000111111111111112211000000000000001100000000000000000000:111111111111111112000000000001111111111111111000000000000000001100000000000000000000:111111111111111111133312221111111111111111210000000000000000001100000000000000000000:111111111111111111100000001111111111111111220000000000000000001100000000000000000000:111111111111111111000000000111111111111111220000000000000000001100000000000000000000:111111111111111110000000000010111111111111110000000000000000001100000000000000000000:111111111111111114000000000000011111111111100000000000000000001100000000000000000000:111111111111111110000000000000001111111100000000000000000000001100000000000000000000:111111111111111111000000000000001122111000000000000000000000001100000000000000000000:111111111111111111000000000000001112200000000111010000000000000100000000000000000000:111111111111111111000000000000041112200000001111111111100000000100000000000000000000:111111111111111111100000000000001111100000011111111111110010000100000000000000000000:111111111111111111110000000000011111111100044004440411111111200100000000000000000000:111111111111111111110000000000111111111100000000000004111111221100000000000000000000:111111111111111111110000000004111111111400000000000000011111221100000000000000000000:111111111111111111100000000000111111111000000000000000411111001100000000000000000000:111111144100000111100000000000011111111000000000000000011110001100000000000000000000:111111000000000055000000000000411111111000000000000000011110001100000000000000000000:111100000000000055000000000000011111111400000000440000011100011100000000000000000000:111100000000000055000000000000111111111144400004110000011000111100000000000000000000:111100000000000011100000000000111111111111144441110000011000111100000000000000000000:111133331121212111110000000001111111111111111111110000011100111100000000000000000000:111100001121222111110000000001111111111111111111140000041100011100000000000000000000:111100000121222111110000000001111111111111111111100000041100011100000000000000000000:111130000121212111100000000000111111111144000000000000001110001100000000000000000000:111100001121212111100000000004111111111100000000000000004111001100000000000000000000:111100001222212111140000000004111111114000000000000000000111221100000000000000000000:111100001221212111140000000000111111114000000000000000000111221100000000000000000000:111000001121212211140000000000111111110000000000000000000111221100000000000000000000:111000001121212111100000000004111111114000000444000000004111221100000000000000000000:111133331221222211100000000000111111110000004111400000001111200100000000000000000000:111100001121212211100000000000111111100000001111100000041110000100000000000000000000:111000031101010111100000000000111100000000001111140000041110000100000000000000000000:111000001151615111100000000000111000000000001111100000001100001100000000000000000000:111000001141414111100000000000111000000000001111140000041000011100000000000000000000:111000000111111111100000000000112000000000011111114444411000111100000000000000000000:111000000000000022200000000000222333332222221111111111111000111100000000000000000000:111100000000000022200000000000222000002222222111111111110001111100000000000000000000:111111100000000022200000000000222000002112211111111111100001111100000000000000000000:111111110000000022200000000000222000001111111111111111100001111100000000000000000000:111111111111111111100000000000111000001111111111111111110001111100000000000000000000:111111111111111111100000000004111000001111111111111111110001111100000000000000000000:111111111111111111141444414411111000001111111111111111111001111100000000000000000000:111111111111111111111111111111111000011111111111111111111001111100000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:000000000000000000000000000000000000000000000000000000000000000000000000000000000000:,,,,
mushroom,8.5,9.5,5,1
diamond,41.5,48.5,,
diamond,42.5,47.5,,
flag,35.5,55.5,,
diamond,28.5,58.5,,
key_red,12.5,51.5,,
diamond,24.5,34.5,,
diamond,24.5,33.5,,
diamond,24.5,35.5,,
diamond,24.5,41.5,,
diamond,24.5,42.5,,
diamond,24.5,42.5,,
diamond,24.5,42.5,,
diamond,24.5,43.5,,
diamond,24.5,49.5,,
diamond,24.5,50.5,,
diamond,24.5,51.5,,
scarab,14.5,51.5,,
diamond,46.5,46.5,,
diamond,45.5,46.5,,
diamond,47.5,46.5,,
diamond,10.5,6.5,,
diamond,11.5,5.5,,
player,4.5,9.5,,
mushroom,14.5,12.5,4,1
mushroom,17.5,10.5,3,1
mushroom,26.5,16.5,3,1
diamond,24.5,25.5,,
diamond,24.5,27.5,,
diamond,24.5,26.5,,
buggy,11.5,16.5,,
buggy,14.5,16.5,,
horzbug,16.5,7.5,,
horzbug,20.5,28.5,,
horzbug,21.5,29.5,,
vertbug,10.5,56.5,,
platform_moving,4.5,57.5,4,1
node,4.5,57.5,,
node,4.5,41.5,,
diamond,35.5,58.5,,
diamond,35.5,57.5,,
diamond,50.5,47.5,,
diamond,51.5,48.5,,
mushroom,52.5,43.5,2,1
diamond,27.5,58.5,,
diamond,52.5,37.5,,
diamond,51.5,36.5,,
mushroom,49.5,26.5,3,1
mushroom,54.5,23.5,2,1
diamond,51.5,21.5,,
diamond,52.5,20.5,,
buggy,51.5,29.5,,
exit,57.5,62.5,,
key_red,10.5,51.5,,
vertbug,13.5,59.5,,
mushroom,45.5,37.5,3,1
mushroom,40.5,37.5,2,1
crop_bottomright,63.5,63.5,,
mushroom,50.5,50.5,4,1
mushroom,40.5,55,2,1
mushroom,34.5,62,4,1
mushroom,19.5,61,2,1
mushroom,27,51.5,3,1
diamond,43.5,36.5,,
