
Levelnumber: 0
xlen of this level: 90
ylen of this level: 90
floor layers: 2
light radius bonus of this level: 12
minimal light on this level: 17
infinite_running_on_this_level: 1
random dungeon: 0
teleport pair: 0
dungeon generated: 0
environmental flags: 0
item drop class: 5
jump target north: 1
jump target south: 21
jump target east: 12
jump target west: 19
number of random droids: 6
random droid types: 821, 834
Name of this level=_"RR Resorts"
BgSong=town.ogg
beginning_of_map
116   0 116   0 116   0 116   0 116   0 116 558  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47 501  25   0  23   0  47 502  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0 116 556 116   0 116   0 116   0 116   0 116   0 116   0 116   0 
116   0 116   0 116   0 116   0 116   0 116 558  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47 501  25   0  23   0  47 502  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0 116 556 116   0 116   0 116   0 116   0 116   0 116   0 116   0 
116   0 116   0 116   0 116   0 116   0 116 558  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47 501  25   0  23   0  47 502  47   0  47   0  50   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0 116 556 116   0 116   0 116   0 116   0 116   0 116   0 116   0 
116   0 116   0 116   0 116   0 116   0 116 558  47   0  49   0  47   0  47   0  47   0  47   0   5   0   5   0   5   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  49   0  50   0  49   0  47   0  47 501  25   0  23   0  47 502  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  50   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0 116 556 116   0 116   0 116   0 116   0 116   0 116   0 116   0 
116   0 116   0 116   0 116   0 116   0 116 558  47   0  47   0  47   0  47   0  47   0  47   0   5   0   5   0   5   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47 501  25   0  23   0  47 502  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  50   0  47   0  47   0  47   0  47   0  47   0  49   0  47   0  47   0 116 556 116   0 116   0 116   0 116   0 116   0 116   0 116   0 
116   0 116   0 116   0 116   0 116   0 116 558  47   0  47   0  47   0  50   0  47   0  47   0   5   0   5   0   5   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  50   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  50   0  47 501  25   0  23   0  50 502  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  49   0  47   0  47   0  47   0  47   0  47   0  47   0 116 556 116   0 116   0 116   0 116   0 116   0 116   0 116   0 
116   0 116   0 116   0 116   0 116   0 116 558  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47 501  25   0  23   0  47 502  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  50   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0 116 556 116   0 116   0 116   0 116   0 116   0 116   0 116   0 
116   0 116   0 116   0 116   0 116   0 116 558  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47 501  25   0  23   0  47 502  47   0  49   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0 116 556 116   0 116   0 116   0 116   0 116   0 116   0 116   0 
116   0 116   0 116   0 116   0 116   0 116 558  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47 501  25   0  23   0  47 502  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  49   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  49   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0 116 556 116   0 116   0 116   0 116   0 116   0 116   0 116   0 
116   0 116   0 116   0 116   0 116   0 116 558  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47 501  25   0  23   0  47 502  47   0  47   0  47   0  47   0  47   0  50   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0 116 556 116   0 116   0 116   0 116   0 116   0 116   0 116   0 
116   0 116   0 116   0 116   0 116   0 116 558  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  50   0  47   0  47   0  47   0  47   0  47   0  47 501  25   0  23   0  47 502  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0 116 556 116   0 116   0 116   0 116   0 116   0 116   0 116   0 
116   0 116   0 116   0 116   0 116   0 116 558  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47 501  25   0  23   0  47 502  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  50   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  50   0  47   0  47   0 116 556 116   0 116   0 116   0 116   0 116   0 116   0 116   0 
116   0 116   0 116   0 116   0 116   0 116 558  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47 501  25   0  23   0  47 502  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  50   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0 116 556 116   0 116   0 116   0 116   0 116   0 116   0 116   0 
116   0 116   0 116   0 116   0 116   0 116 558  47   0  47   0  47   0  47   0  47   0  47   0  47   0  49   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47 501  25   0  23   0  47 502  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0 116 556 116   0 116   0 116   0 116   0 116   0 116   0 116   0 
116   0 116   0 116   0 116   0 116   0 116 558  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47 501  25   0  23   0  47 502  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0 116 556 116   0 116   0 116   0 116   0 116   0 116   0 116   0 
116   0 116   0 116   0 116   0 116   0 116 558  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47 501  25   0  23   0  50 502  47   0  47   0  47   0  47   0  47   0  47   0  47   0  50   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0 116 556 116   0 116   0 116   0 116   0 116   0 116   0 116   0 
116   0 116   0 116   0 116   0 116   0 116 558  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  49   0  47   0  47   0  47   0  50   0  47   0  47   0  47   0  47   0  47 501  25   0  23   0  47 502  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  49   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0  47   0 116 556 116   0 116   0 116   0 116   0 116   0 116   0 116   0 
